epoch,train_time,test_time
1,0.6099381446838379,0.0009484291076660156
2,0.0031082630157470703,0.0009851455688476562
3,0.003136157989501953,0.0009427070617675781
4,0.0030434131622314453,0.0009400844573974609
5,0.003191232681274414,0.0009789466857910156
6,0.0031757354736328125,0.0009393692016601562
7,0.0030329227447509766,0.0009474754333496094
8,0.0030710697174072266,0.0009324550628662109
9,0.003038644790649414,0.0009477138519287109
10,0.0033631324768066406,0.0017480850219726562
11,0.005486011505126953,0.0009412765502929688
12,0.003236055374145508,0.0009403228759765625
13,0.004832744598388672,0.0014734268188476562
14,0.004178047180175781,0.0009512901306152344
15,0.00321197509765625,0.0009624958038330078
16,0.003354310989379883,0.0009856224060058594
17,0.0031735897064208984,0.00093841552734375
18,0.0030994415283203125,0.0009465217590332031
19,0.003075838088989258,0.0009908676147460938
20,0.0030694007873535156,0.0009264945983886719
21,0.0031654834747314453,0.0009644031524658203
22,0.0036096572875976562,0.0012629032135009766
23,0.004195690155029297,0.0015761852264404297
24,0.0054056644439697266,0.0009875297546386719
25,0.0031549930572509766,0.0010225772857666016
26,0.003049612045288086,0.0009374618530273438
27,0.0032465457916259766,0.0009593963623046875
28,0.0028536319732666016,0.000946044921875
29,0.003216981887817383,0.0009365081787109375
30,0.002935171127319336,0.0009441375732421875
31,0.003159046173095703,0.0009303092956542969
32,0.0028879642486572266,0.0009336471557617188
33,0.0030291080474853516,0.0009396076202392578
34,0.0030188560485839844,0.0009429454803466797
35,0.0028891563415527344,0.0009438991546630859
36,0.003139019012451172,0.0009360313415527344
37,0.003118753433227539,0.0009419918060302734
38,0.0030748844146728516,0.0009827613830566406
39,0.002986907958984375,0.0009255409240722656
40,0.0028963088989257812,0.0009484291076660156
41,0.0029108524322509766,0.0009338855743408203
42,0.002816438674926758,0.0009524822235107422
43,0.0032579898834228516,0.0009281635284423828
44,0.0031244754791259766,0.0009737014770507812
45,0.003027200698852539,0.000980377197265625
46,0.0031442642211914062,0.0009322166442871094
47,0.003153562545776367,0.0009360313415527344
48,0.003142833709716797,0.0009469985961914062
49,0.0031499862670898438,0.0009586811065673828
50,0.0031585693359375,0.0009462833404541016
51,0.0032243728637695312,0.0009593963623046875
52,0.0030922889709472656,0.0009336471557617188
53,0.0030481815338134766,0.0009322166442871094
54,0.0035359859466552734,0.0009434223175048828
55,0.0033011436462402344,0.0009455680847167969
56,0.003165006637573242,0.0009801387786865234
57,0.0030345916748046875,0.0009424686431884766
58,0.0033702850341796875,0.0009496212005615234
59,0.003155231475830078,0.0009293556213378906
60,0.0031011104583740234,0.0009355545043945312
61,0.0031642913818359375,0.0009293556213378906
62,0.0032045841217041016,0.0009436607360839844
63,0.003485441207885742,0.0009942054748535156
64,0.0030913352966308594,0.0009615421295166016
65,0.003116130828857422,0.0009455680847167969
66,0.0031499862670898438,0.0009322166442871094
67,0.003202199935913086,0.0009458065032958984
68,0.0032546520233154297,0.001008749008178711
69,0.0030345916748046875,0.0009331703186035156
70,0.003057718276977539,0.0009453296661376953
71,0.0031578540802001953,0.0009407997131347656
72,0.0031795501708984375,0.0009348392486572266
73,0.003141164779663086,0.0010089874267578125
74,0.0031774044036865234,0.0009534358978271484
75,0.0031974315643310547,0.0009367465972900391
76,0.0031075477600097656,0.0009350776672363281
77,0.003038167953491211,0.0009334087371826172
78,0.0034513473510742188,0.0009715557098388672
79,0.003484010696411133,0.0009381771087646484
80,0.0034012794494628906,0.0009295940399169922
81,0.003010272979736328,0.0009441375732421875
82,0.003017425537109375,0.0009398460388183594
83,0.0031037330627441406,0.0009300708770751953
84,0.0031480789184570312,0.000942230224609375
85,0.003256559371948242,0.0009415149688720703
86,0.0030438899993896484,0.0009708404541015625
87,0.0033147335052490234,0.000942230224609375
88,0.0033371448516845703,0.0009398460388183594
89,0.0031960010528564453,0.00093841552734375
90,0.003175497055053711,0.0009775161743164062
91,0.0031926631927490234,0.0009446144104003906
92,0.0030672550201416016,0.0009903907775878906
93,0.0030450820922851562,0.0009305477142333984
94,0.0031054019927978516,0.0009660720825195312
95,0.0032737255096435547,0.0009510517120361328
96,0.003283262252807617,0.0009510517120361328
97,0.0030405521392822266,0.0009748935699462891
98,0.0031626224517822266,0.0009539127349853516
99,0.0032508373260498047,0.0009524822235107422
100,0.0032644271850585938,0.0009481906890869141
101,0.0031228065490722656,0.0009429454803466797
102,0.0030536651611328125,0.0009768009185791016
103,0.0030517578125,0.0009429454803466797
104,0.003391265869140625,0.0009801387786865234
105,0.003446340560913086,0.0013380050659179688
106,0.003710508346557617,0.0013196468353271484
107,0.003021717071533203,0.0010137557983398438
108,0.0032830238342285156,0.000986337661743164
109,0.003282308578491211,0.0012285709381103516
110,0.004124879837036133,0.0014927387237548828
111,0.0035033226013183594,0.0009489059448242188
112,0.003301858901977539,0.0009579658508300781
113,0.003223896026611328,0.0009522438049316406
114,0.0032050609588623047,0.0009629726409912109
115,0.003203153610229492,0.0009644031524658203
116,0.003300905227661133,0.0009653568267822266
117,0.0032684803009033203,0.0009412765502929688
118,0.0032281875610351562,0.0009419918060302734
119,0.0031723976135253906,0.0009801387786865234
120,0.003116130828857422,0.0009415149688720703
121,0.0032405853271484375,0.0009560585021972656
122,0.003681182861328125,0.0015492439270019531
123,0.004019260406494141,0.0019152164459228516
124,0.00598907470703125,0.0015628337860107422
125,0.0044672489166259766,0.0009562969207763672
126,0.003445148468017578,0.0009632110595703125
127,0.0034775733947753906,0.00095367431640625
128,0.0034723281860351562,0.0009579658508300781
129,0.0032613277435302734,0.0012776851654052734
130,0.0033082962036132812,0.0011205673217773438
131,0.005126476287841797,0.0009965896606445312
132,0.003798961639404297,0.0010058879852294922
133,0.0035619735717773438,0.001020669937133789
134,0.0032029151916503906,0.0009982585906982422
135,0.005054950714111328,0.0018045902252197266
136,0.003741741180419922,0.0009703636169433594
137,0.0032672882080078125,0.0009894371032714844
138,0.003622770309448242,0.0010137557983398438
139,0.0032699108123779297,0.0009615421295166016
140,0.0033540725708007812,0.0009777545928955078
141,0.003543853759765625,0.0009534358978271484
142,0.0032806396484375,0.0009496212005615234
143,0.003190279006958008,0.0009431838989257812
144,0.003027200698852539,0.0009450912475585938
145,0.0031044483184814453,0.0009455680847167969
146,0.003172636032104492,0.0009505748748779297
147,0.0029799938201904297,0.0009582042694091797
148,0.002950429916381836,0.0009431838989257812
149,0.0035538673400878906,0.0009772777557373047
150,0.0031633377075195312,0.0009472370147705078
151,0.0031473636627197266,0.000997304916381836
152,0.003066539764404297,0.0009381771087646484
153,0.003265857696533203,0.0009515285491943359
154,0.003259420394897461,0.0009686946868896484
155,0.003018617630004883,0.0009381771087646484
156,0.003197193145751953,0.0009424686431884766
157,0.0033545494079589844,0.0009491443634033203
158,0.0032312870025634766,0.0009508132934570312
159,0.0032806396484375,0.001007080078125
160,0.003116130828857422,0.0009410381317138672
161,0.0031397342681884766,0.0009605884552001953
162,0.003083944320678711,0.0009510517120361328
163,0.003246784210205078,0.0010123252868652344
164,0.003293752670288086,0.0009486675262451172
165,0.003180265426635742,0.0009479522705078125
166,0.003107309341430664,0.001026153564453125
167,0.0031232833862304688,0.0009474754333496094
168,0.0031490325927734375,0.0009508132934570312
169,0.0030601024627685547,0.0009596347808837891
170,0.0032563209533691406,0.0009596347808837891
171,0.0031583309173583984,0.0009539127349853516
172,0.0031881332397460938,0.0009462833404541016
173,0.0031785964965820312,0.0010068416595458984
174,0.003063678741455078,0.0009393692016601562
175,0.003137826919555664,0.000949859619140625
176,0.003304719924926758,0.0009467601776123047
177,0.0031447410583496094,0.0009543895721435547
178,0.0031571388244628906,0.0009801387786865234
179,0.003137826919555664,0.0009949207305908203
180,0.0032711029052734375,0.0009779930114746094
181,0.0029544830322265625,0.0009417533874511719
182,0.0032243728637695312,0.0009522438049316406
183,0.002994537353515625,0.00093841552734375
184,0.003194093704223633,0.0009696483612060547
185,0.003095388412475586,0.0009603500366210938
186,0.0031585693359375,0.0009589195251464844
187,0.0031270980834960938,0.0009922981262207031
188,0.002941131591796875,0.0009465217590332031
189,0.003061532974243164,0.000949859619140625
190,0.0029172897338867188,0.0009529590606689453
191,0.003040313720703125,0.0009703636169433594
192,0.002931833267211914,0.0009481906890869141
193,0.0030629634857177734,0.000957489013671875
194,0.0030584335327148438,0.0009484291076660156
195,0.003197908401489258,0.0009660720825195312
196,0.0031070709228515625,0.000949859619140625
197,0.003322601318359375,0.0009419918060302734
198,0.002942800521850586,0.0009813308715820312
199,0.002803802490234375,0.0009968280792236328
200,0.003116607666015625,0.000965118408203125
